Encoding,Configuration,solve-CPU,solve-Wall,Pre-CPU,Pre-WALL,Name
kmtotalizer,Proximity,8.14,8.15,7.38,7.43,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Graph,9.800000000000011,9.769999999999982,379.94,380.05,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Natural,9.71,9.75,3.64,3.67,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Occurrence,8.11,8.12,6.18,6.26,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Random_1,7.48,7.49,5.14,5.15,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Random_2,8.52,8.52,5.04,5.1,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Random_3,8.86,8.94,5.14,5.17,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Random_4,9.8,9.8,5.09,5.12,atcoss-atcoss_mesat_06-unsat
kmtotalizer,Random_5,9.26,9.22,5.09,5.17,atcoss-atcoss_mesat_06-unsat
kmtotalizer,PAMO+Occur,2.9099999999999993,2.9000000000000004,4.9,4.96,atcoss-atcoss_mesat_12-sat
kmtotalizer,Natural+PAMO,4.3,4.3,3.09,3.17,atcoss-atcoss_mesat_12-sat
kmtotalizer,PAMO,2.9100000000000037,2.8999999999999986,31.72,31.79,atcoss-atcoss_mesat_12-sat
kmtotalizer,Proximity,2.869999999999999,2.8899999999999997,5.66,5.71,atcoss-atcoss_mesat_12-sat
kmtotalizer,Graph,4.7000000000000455,4.769999999999982,361.52,361.6,atcoss-atcoss_mesat_12-sat
kmtotalizer,Natural,4.22,4.32,2.7,2.71,atcoss-atcoss_mesat_12-sat
kmtotalizer,Occurrence,2.94,2.92,4.49,4.54,atcoss-atcoss_mesat_12-sat
kmtotalizer,Random_1,2.97,3.03,3.7,3.73,atcoss-atcoss_mesat_12-sat
kmtotalizer,Random_2,3.01,3.02,3.65,3.72,atcoss-atcoss_mesat_12-sat
kmtotalizer,Random_3,3.17,3.14,3.63,3.71,atcoss-atcoss_mesat_12-sat
kmtotalizer,Random_4,3.16,3.19,3.73,3.76,atcoss-atcoss_mesat_12-sat
kmtotalizer,Random_5,4.19,4.19,3.63,3.72,atcoss-atcoss_mesat_12-sat
kmtotalizer,PAMO+Occur,1.1000000000000005,1.1899999999999995,4.93,4.98,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Natural+PAMO,1.04,1.0899999999999999,3.17,3.2,atcoss-atcoss_mesat_12-unsat
kmtotalizer,PAMO,1.129999999999999,1.1700000000000017,31.73,31.79,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Proximity,1.2200000000000006,1.1900000000000004,5.56,5.67,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Graph,1.3900000000000432,1.3400000000000318,359.83,359.95,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Natural,1.14,1.1,2.63,2.69,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Occurrence,1.23,1.17,4.45,4.55,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Random_1,1.17,1.26,3.68,3.7,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Random_2,1.3,1.28,3.66,3.73,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Random_3,1.18,1.2,3.69,3.71,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Random_4,1.78,1.79,3.64,3.7,atcoss-atcoss_mesat_12-unsat
kmtotalizer,Random_5,1.69,1.68,3.65,3.72,atcoss-atcoss_mesat_12-unsat
kmtotalizer,PAMO+Occur,1.8899999999999997,1.8899999999999997,2.58,2.62,atcoss-atcoss_sugar_01-sat
kmtotalizer,Natural+PAMO,3.4299999999999997,3.4299999999999997,1.07,1.09,atcoss-atcoss_sugar_01-sat
kmtotalizer,PAMO,1.8800000000000003,1.8600000000000003,2.57,2.63,atcoss-atcoss_sugar_01-sat
kmtotalizer,Proximity,1.9000000000000001,1.86,1.84,1.91,atcoss-atcoss_sugar_01-sat
kmtotalizer,Graph,3.419999999999959,3.400000000000034,312.23,312.33,atcoss-atcoss_sugar_01-sat
kmtotalizer,Natural,3.44,3.47,0.9,0.93,atcoss-atcoss_sugar_01-sat
kmtotalizer,Occurrence,1.97,1.97,1.49,1.53,atcoss-atcoss_sugar_01-sat
kmtotalizer,Random_1,1.7,1.76,0.99,1.01,atcoss-atcoss_sugar_01-sat
kmtotalizer,Random_2,3.59,3.61,0.96,1,atcoss-atcoss_sugar_01-sat
kmtotalizer,Random_3,3.72,3.81,0.99,1,atcoss-atcoss_sugar_01-sat
kmtotalizer,Random_4,1.47,1.44,0.96,1.01,atcoss-atcoss_sugar_01-sat
kmtotalizer,Random_5,3.53,3.58,0.97,0.99,atcoss-atcoss_sugar_01-sat
kmtotalizer,PAMO+Occur,3.1899999999999995,3.2899999999999996,2.58,2.6,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Natural+PAMO,2.9399999999999995,2.93,1.07,1.1,atcoss-atcoss_sugar_01-unsat
kmtotalizer,PAMO,3.3000000000000003,3.3400000000000003,2.57,2.61,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Proximity,3.3099999999999996,3.3000000000000003,1.79,1.9,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Graph,2.9499999999999886,2.9399999999999977,307.35,307.43,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Natural,2.9,2.95,0.91,0.92,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Occurrence,2.86,2.86,1.5,1.55,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Random_1,2.95,2.96,0.95,0.99,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Random_2,3.1,3.13,0.96,0.99,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Random_3,2.91,2.93,0.93,0.99,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Random_4,3.19,3.13,0.91,0.99,atcoss-atcoss_sugar_01-unsat
kmtotalizer,Random_5,2.98,3.02,0.94,0.99,atcoss-atcoss_sugar_01-unsat
kmtotalizer,PAMO+Occur,7.1000000000000005,7.079999999999999,4.29,4.36,atcoss-atcoss_sugar_06-sat
kmtotalizer,Natural+PAMO,6.890000000000001,6.9799999999999995,2.09,2.12,atcoss-atcoss_sugar_06-sat
kmtotalizer,PAMO,7.0,6.99,4.26,4.32,atcoss-atcoss_sugar_06-sat
kmtotalizer,Proximity,6.9,6.960000000000001,2.98,3.01,atcoss-atcoss_sugar_06-sat
kmtotalizer,Graph,9.03000000000003,9.019999999999982,321.07,321.12,atcoss-atcoss_sugar_06-sat
kmtotalizer,Natural,6.98,7.06,1.77,1.78,atcoss-atcoss_sugar_06-sat
kmtotalizer,Occurrence,6.54,6.51,2.81,2.89,atcoss-atcoss_sugar_06-sat
kmtotalizer,Random_1,9.15,9.17,1.86,1.88,atcoss-atcoss_sugar_06-sat
kmtotalizer,Random_2,6,5.96,1.82,1.9,atcoss-atcoss_sugar_06-sat
kmtotalizer,Random_3,6.87,6.88,1.8,1.89,atcoss-atcoss_sugar_06-sat
kmtotalizer,Random_4,7.89,7.91,1.79,1.88,atcoss-atcoss_sugar_06-sat
kmtotalizer,Random_5,6.99,6.99,1.85,1.88,atcoss-atcoss_sugar_06-sat
kmtotalizer,PAMO+Occur,5.44,5.43,4.28,4.33,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Natural+PAMO,5.8500000000000005,5.8999999999999995,2.09,2.12,atcoss-atcoss_sugar_06-unsat
kmtotalizer,PAMO,5.390000000000001,5.4399999999999995,4.27,4.32,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Proximity,5.43,5.4399999999999995,2.98,3.0,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Graph,6.5,6.409999999999968,644.33,323.43,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Natural,5.8,5.8,1.74,1.8,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Occurrence,5.49,5.54,2.87,2.92,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Random_1,5.41,5.43,1.85,1.89,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Random_2,6.28,6.29,1.81,1.89,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Random_3,5.77,5.75,1.84,1.89,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Random_4,5.62,5.67,1.86,1.89,atcoss-atcoss_sugar_06-unsat
kmtotalizer,Random_5,7.51,7.54,1.84,1.9,atcoss-atcoss_sugar_06-unsat
kmtotalizer,PAMO+Occur,2.5400000000000005,2.54,2.32,2.38,atcoss-atcoss_sugar_11-sat
kmtotalizer,Natural+PAMO,2.17,2.16,1.12,1.16,atcoss-atcoss_sugar_11-sat
kmtotalizer,PAMO,2.51,2.5100000000000002,2.34,2.39,atcoss-atcoss_sugar_11-sat
kmtotalizer,Proximity,2.5600000000000005,2.5600000000000005,1.59,1.63,atcoss-atcoss_sugar_11-sat
kmtotalizer,Graph,2.150000000000034,2.1899999999999977,308.08,308.2,atcoss-atcoss_sugar_11-sat
kmtotalizer,Natural,2.18,2.17,0.98,1.02,atcoss-atcoss_sugar_11-sat
kmtotalizer,Occurrence,2.4,2.38,1.57,1.65,atcoss-atcoss_sugar_11-sat
kmtotalizer,Random_1,2.31,2.36,1.07,1.11,atcoss-atcoss_sugar_11-sat
kmtotalizer,Random_2,2.11,2.04,0.99,1.08,atcoss-atcoss_sugar_11-sat
kmtotalizer,Random_3,2.6,2.61,1.01,1.08,atcoss-atcoss_sugar_11-sat
kmtotalizer,Random_4,2.33,2.34,1.08,1.09,atcoss-atcoss_sugar_11-sat
kmtotalizer,Random_5,2.78,2.86,1.07,1.09,atcoss-atcoss_sugar_11-sat
kmtotalizer,PAMO+Occur,0.03000000000000025,0.18999999999999995,2.34,2.38,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Natural+PAMO,0.020000000000000018,0.17000000000000015,1.13,1.16,atcoss-atcoss_sugar_11-unsat
kmtotalizer,PAMO,0.08999999999999986,0.18000000000000016,2.29,2.4,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Proximity,0.21999999999999997,0.18000000000000016,1.58,1.64,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Graph,0.040000000000020464,0.17000000000001592,305.5,305.55,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Natural,0.07,0.17,0.99,1.01,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Occurrence,0.09,0.2,1.55,1.65,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Random_1,0.01,0.22,1.07,1.08,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Random_2,0.02,0.18,1.07,1.09,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Random_3,0.2,0.21,1,1.09,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Random_4,0.04,0.21,1.04,1.08,atcoss-atcoss_sugar_11-unsat
kmtotalizer,Random_5,0.24,0.24,1.06,1.09,atcoss-atcoss_sugar_11-unsat
kmtotalizer,PAMO+Occur,84.92,84.93,14.92,15.0,atcoss-atcoss_sugar_19-sat
kmtotalizer,Natural+PAMO,35.690000000000005,35.75,9.87,9.93,atcoss-atcoss_sugar_19-sat
kmtotalizer,PAMO,33.760000000000005,33.769999999999996,21.13,21.21,atcoss-atcoss_sugar_19-sat
kmtotalizer,Proximity,34.15,34.08,13.68,13.8,atcoss-atcoss_sugar_19-sat
kmtotalizer,Graph,35.129999999999995,35.089999999999975,388.23,388.36,atcoss-atcoss_sugar_19-sat
kmtotalizer,Natural,35.11,35.13,8.43,8.46,atcoss-atcoss_sugar_19-sat
kmtotalizer,Occurrence,85.04,85.04,13.54,13.62,atcoss-atcoss_sugar_19-sat
kmtotalizer,Random_1,83.24,83.24,9.1,9.18,atcoss-atcoss_sugar_19-sat
kmtotalizer,Random_2,78.57,78.57,9.09,9.15,atcoss-atcoss_sugar_19-sat
kmtotalizer,Random_3,84.62,84.7,9.13,9.14,atcoss-atcoss_sugar_19-sat
kmtotalizer,Random_4,85.44,85.47,9.18,9.2,atcoss-atcoss_sugar_19-sat
kmtotalizer,Random_5,100.01,99.99,9.03,9.14,atcoss-atcoss_sugar_19-sat
kmtotalizer,PAMO+Occur,1.3900000000000006,1.3399999999999999,14.84,14.93,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Natural+PAMO,1.3699999999999992,1.3599999999999994,9.88,9.99,atcoss-atcoss_sugar_19-unsat
kmtotalizer,PAMO,1.4199999999999982,1.370000000000001,21.05,21.14,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Proximity,1.33,1.3599999999999994,13.85,13.92,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Graph,1.3000000000000114,1.339999999999975,429.55,429.6,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Natural,1.37,1.36,8.45,8.48,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Occurrence,1.39,1.38,13.48,13.5,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Random_1,1.42,1.39,9.1,9.19,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Random_2,1.4,1.38,9.08,9.18,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Random_3,1.26,1.26,9.15,9.19,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Random_4,1.4,1.39,9.08,9.16,atcoss-atcoss_sugar_19-unsat
kmtotalizer,Random_5,1.24,1.26,9.15,9.16,atcoss-atcoss_sugar_19-unsat
kmtotalizer,PAMO+Occur,0.0,0.020000000000000018,0.0,0.26,bcp-c1908_F116@1-sat
kmtotalizer,Natural+PAMO,0.0,0.0,0.0,0.12,bcp-c1908_F116@1-sat
kmtotalizer,PAMO,0.0,0.020000000000000018,0.0,0.26,bcp-c1908_F116@1-sat
kmtotalizer,Proximity,0.0,0.03,0.0,0.23,bcp-c1908_F116@1-sat
kmtotalizer,Graph,0.0,0.019999999999999574,11.26,11.31,bcp-c1908_F116@1-sat
kmtotalizer,Natural,0,0.02,0,0.1,bcp-c1908_F116@1-sat
kmtotalizer,Occurrence,0,0.02,0,0.19,bcp-c1908_F116@1-sat
kmtotalizer,Random_1,0,0.02,0,0.1,bcp-c1908_F116@1-sat
kmtotalizer,Random_2,0,0.03,0,0.1,bcp-c1908_F116@1-sat
kmtotalizer,Random_3,0,0.02,0,0.1,bcp-c1908_F116@1-sat
kmtotalizer,Random_4,0.09,0.02,0,0.1,bcp-c1908_F116@1-sat
kmtotalizer,Random_5,0,0.02,0,0.1,bcp-c1908_F116@1-sat
kmtotalizer,PAMO+Occur,0.25,0.02999999999999997,0.0,0.26,bcp-c1908_F116@1-unsat
kmtotalizer,Natural+PAMO,0.0,0.009999999999999995,0.0,0.1,bcp-c1908_F116@1-unsat
kmtotalizer,PAMO,0.22,0.03,0.0,0.23,bcp-c1908_F116@1-unsat
kmtotalizer,Proximity,0.2,0.020000000000000018,0.0,0.21,bcp-c1908_F116@1-unsat
kmtotalizer,Graph,0.0799999999999983,0.019999999999999574,11.21,11.3,bcp-c1908_F116@1-unsat
kmtotalizer,Natural,0,0.02,0,0.1,bcp-c1908_F116@1-unsat
kmtotalizer,Occurrence,0.18,0.03,0,0.18,bcp-c1908_F116@1-unsat
kmtotalizer,Random_1,0,0.02,0,0.1,bcp-c1908_F116@1-unsat
kmtotalizer,Random_2,0.09,0.02,0,0.1,bcp-c1908_F116@1-unsat
kmtotalizer,Random_3,0.1,0.03,0,0.1,bcp-c1908_F116@1-unsat
kmtotalizer,Random_4,0.09,0.02,0,0.1,bcp-c1908_F116@1-unsat
kmtotalizer,Random_5,0,0.02,0,0.1,bcp-c1908_F116@1-unsat
kmtotalizer,PAMO+Occur,0.0,0.010000000000000009,0.0,0.22,bcp-c2670_F1@1-sat
kmtotalizer,Natural+PAMO,0.0,0.0,0.0,0.08,bcp-c2670_F1@1-sat
kmtotalizer,PAMO,0.2,0.020000000000000018,0.0,0.21,bcp-c2670_F1@1-sat
kmtotalizer,Proximity,0.0,0.009999999999999995,0.0,0.11,bcp-c2670_F1@1-sat
kmtotalizer,Graph,0.0,0.010000000000000231,3.85,3.9,bcp-c2670_F1@1-sat
kmtotalizer,Natural,0,0.01,0,0.08,bcp-c2670_F1@1-sat
kmtotalizer,Occurrence,0,0.01,0,0.14,bcp-c2670_F1@1-sat
kmtotalizer,Random_1,0,0.01,0,0.08,bcp-c2670_F1@1-sat
kmtotalizer,Random_2,0,0.01,0,0.08,bcp-c2670_F1@1-sat
kmtotalizer,Random_3,0,0.02,0,0.07,bcp-c2670_F1@1-sat
kmtotalizer,Random_4,0,0.01,0,0.08,bcp-c2670_F1@1-sat
kmtotalizer,Random_5,0,0.01,0,0.08,bcp-c2670_F1@1-sat
kmtotalizer,PAMO+Occur,0.0,0.010000000000000009,0.0,0.21,bcp-c2670_F1@1-unsat
kmtotalizer,Natural+PAMO,0.0,0.009999999999999995,0.0,0.08,bcp-c2670_F1@1-unsat
kmtotalizer,PAMO,0.0,0.010000000000000009,0.0,0.21,bcp-c2670_F1@1-unsat
kmtotalizer,Proximity,0.0,0.009999999999999995,0.0,0.1,bcp-c2670_F1@1-unsat
kmtotalizer,Graph,0.0900000000000003,0.010000000000000231,3.76,3.86,bcp-c2670_F1@1-unsat
kmtotalizer,Natural,0,0.01,0,0.07,bcp-c2670_F1@1-unsat
kmtotalizer,Occurrence,0,0.01,0,0.13,bcp-c2670_F1@1-unsat
kmtotalizer,Random_1,0,0.02,0,0.07,bcp-c2670_F1@1-unsat
kmtotalizer,Random_2,0,0.01,0,0.08,bcp-c2670_F1@1-unsat
kmtotalizer,Random_3,0,0.01,0,0.07,bcp-c2670_F1@1-unsat
kmtotalizer,Random_4,0,0.02,0,0.07,bcp-c2670_F1@1-unsat
kmtotalizer,Random_5,0.07,0.02,0,0.07,bcp-c2670_F1@1-unsat
kmtotalizer,PAMO+Occur,0.0,0.010000000000000009,0.0,0.15,bcp-duke2_Fv10@1-sat
kmtotalizer,Natural+PAMO,0.0,0.01999999999999999,0.0,0.07,bcp-duke2_Fv10@1-sat
kmtotalizer,PAMO,0.0,0.010000000000000009,0.0,0.15,bcp-duke2_Fv10@1-sat
kmtotalizer,Proximity,0.0,0.020000000000000018,0.0,0.15,bcp-duke2_Fv10@1-sat
kmtotalizer,Graph,0.0,0.020000000000000018,3.94,3.98,bcp-duke2_Fv10@1-sat
kmtotalizer,Natural,0,0.01,0,0.08,bcp-duke2_Fv10@1-sat
kmtotalizer,Occurrence,0.13,0.02,0,0.14,bcp-duke2_Fv10@1-sat
kmtotalizer,Random_1,0,0.02,0,0.07,bcp-duke2_Fv10@1-sat
kmtotalizer,Random_2,0,0.02,0,0.07,bcp-duke2_Fv10@1-sat
kmtotalizer,Random_3,0,0.02,0,0.07,bcp-duke2_Fv10@1-sat
kmtotalizer,Random_4,0,0.02,0,0.08,bcp-duke2_Fv10@1-sat
kmtotalizer,Random_5,0,0.02,0,0.07,bcp-duke2_Fv10@1-sat
kmtotalizer,PAMO+Occur,0.15,0.009999999999999981,0.0,0.17,bcp-duke2_Fv10@1-unsat
kmtotalizer,Natural+PAMO,0.0,0.020000000000000004,0.0,0.09,bcp-duke2_Fv10@1-unsat
kmtotalizer,PAMO,0.0,0.009999999999999981,0.0,0.17,bcp-duke2_Fv10@1-unsat
kmtotalizer,Proximity,0.0,0.01999999999999999,0.0,0.13,bcp-duke2_Fv10@1-unsat
kmtotalizer,Graph,0.0,0.010000000000000231,3.95,3.98,bcp-duke2_Fv10@1-unsat
kmtotalizer,Natural,0.07,0.02,0,0.07,bcp-duke2_Fv10@1-unsat
kmtotalizer,Occurrence,0,0.02,0,0.14,bcp-duke2_Fv10@1-unsat
kmtotalizer,Random_1,0.07,0.02,0,0.07,bcp-duke2_Fv10@1-unsat
kmtotalizer,Random_2,0,0.02,0,0.07,bcp-duke2_Fv10@1-unsat
kmtotalizer,Random_3,0.07,0.02,0,0.07,bcp-duke2_Fv10@1-unsat
kmtotalizer,Random_4,0,0.02,0,0.09,bcp-duke2_Fv10@1-unsat
kmtotalizer,Random_5,0,0.01,0,0.08,bcp-duke2_Fv10@1-unsat
kmtotalizer,PAMO+Occur,1800,1800,129.37,129.48,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Natural+PAMO,1800,1800,131.39999999999998,131.45999999999998,bcp-normalized-fir08_area_delay-sat
kmtotalizer,PAMO,1800,1800,129.26,129.35,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Proximity,1800,1800,117.3,117.4,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Graph,1800,1800,380.87,381.09,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Natural,1800,1800,3.1,3.18,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Occurrence,1800,1800,4.07,4.11,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Random_1,1800,1800,3.59,3.61,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Random_2,1800,1800,3.5,3.58,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Random_3,1800,1800,3.59,3.61,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Random_4,1800,1800,3.55,3.59,bcp-normalized-fir08_area_delay-sat
kmtotalizer,Random_5,1800,1800,3.55,3.58,bcp-normalized-fir08_area_delay-sat
kmtotalizer,PAMO+Occur,1800,1800,128.06,128.11,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Natural+PAMO,1800,1800,131.77,131.95000000000002,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,PAMO,1800,1800,127.95,128.05,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Proximity,1800,1800,117.96,118.03,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Graph,1800,1800,375.76,375.85,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Natural,1800,1800,3.11,3.19,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Occurrence,1800,1800,4.08,4.12,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Random_1,1800,1800,3.5,3.57,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Random_2,1800,1800,3.5,3.57,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Random_3,1800,1800,3.5,3.57,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Random_4,1800,1800,3.53,3.56,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,Random_5,1800,1800,3.49,3.58,bcp-normalized-fir08_area_delay-unsat
kmtotalizer,PAMO+Occur,0.0,0.01999999999999999,0.0,0.14,bcp-simp-ace_40.09-sat
kmtotalizer,Natural+PAMO,0.08,0.010000000000000009,0.0,0.09,bcp-simp-ace_40.09-sat
kmtotalizer,PAMO,0.0,0.010000000000000009,0.0,0.13,bcp-simp-ace_40.09-sat
kmtotalizer,Proximity,0.0,0.010000000000000009,0.0,0.12,bcp-simp-ace_40.09-sat
kmtotalizer,Graph,0.0,0.010000000000000675,4.23,4.31,bcp-simp-ace_40.09-sat
kmtotalizer,Natural,0,0.02,0,0.07,bcp-simp-ace_40.09-sat
kmtotalizer,Occurrence,0,0.01,0,0.15,bcp-simp-ace_40.09-sat
kmtotalizer,Random_1,0,0.02,0,0.07,bcp-simp-ace_40.09-sat
kmtotalizer,Random_2,0,0.02,0,0.07,bcp-simp-ace_40.09-sat
kmtotalizer,Random_3,0,0.02,0,0.07,bcp-simp-ace_40.09-sat
kmtotalizer,Random_4,0,0.01,0,0.08,bcp-simp-ace_40.09-sat
kmtotalizer,Random_5,0,0.02,0,0.07,bcp-simp-ace_40.09-sat
kmtotalizer,PAMO+Occur,0.0,0.010000000000000009,0.0,0.16,bcp-simp-ace_40.09-unsat
kmtotalizer,Natural+PAMO,0.0,0.0,0.0,0.08,bcp-simp-ace_40.09-unsat
kmtotalizer,PAMO,0.0,0.009999999999999981,0.0,0.17,bcp-simp-ace_40.09-unsat
kmtotalizer,Proximity,0.0,0.010000000000000009,0.0,0.12,bcp-simp-ace_40.09-unsat
kmtotalizer,Graph,0.0,0.009999999999999787,4.29,4.34,bcp-simp-ace_40.09-unsat
kmtotalizer,Natural,0,0.01,0,0.08,bcp-simp-ace_40.09-unsat
kmtotalizer,Occurrence,0,0.01,0,0.15,bcp-simp-ace_40.09-unsat
kmtotalizer,Random_1,0,0.01,0,0.08,bcp-simp-ace_40.09-unsat
kmtotalizer,Random_2,0,0,0,0.08,bcp-simp-ace_40.09-unsat
kmtotalizer,Random_3,0,0.01,0,0.08,bcp-simp-ace_40.09-unsat
kmtotalizer,Random_4,0,0.01,0,0.08,bcp-simp-ace_40.09-unsat
kmtotalizer,Random_5,0,0.02,0,0.07,bcp-simp-ace_40.09-unsat
kmtotalizer,PAMO+Occur,0.0,0.04999999999999999,0.0,0.25,bcp-simp-cf_45.09-sat
kmtotalizer,Natural+PAMO,0.09,0.06,0.0,0.1,bcp-simp-cf_45.09-sat
kmtotalizer,PAMO,0.2,0.05000000000000002,0.0,0.21,bcp-simp-cf_45.09-sat
kmtotalizer,Proximity,0.17,0.06,0.0,0.18,bcp-simp-cf_45.09-sat
kmtotalizer,Graph,0.02999999999999936,0.07000000000000028,12.15,12.2,bcp-simp-cf_45.09-sat
kmtotalizer,Natural,0.08,0.06,0,0.09,bcp-simp-cf_45.09-sat
kmtotalizer,Occurrence,0.17,0.07,0,0.18,bcp-simp-cf_45.09-sat
kmtotalizer,Random_1,0.08,0.06,0,0.09,bcp-simp-cf_45.09-sat
kmtotalizer,Random_2,0.09,0.07,0,0.09,bcp-simp-cf_45.09-sat
kmtotalizer,Random_3,0,0.05,0,0.09,bcp-simp-cf_45.09-sat
kmtotalizer,Random_4,0.08,0.06,0,0.1,bcp-simp-cf_45.09-sat
kmtotalizer,Random_5,0.09,0.07,0,0.09,bcp-simp-cf_45.09-sat
kmtotalizer,PAMO+Occur,0.0,0.05000000000000002,0.0,0.21,bcp-simp-cf_45.09-unsat
kmtotalizer,Natural+PAMO,0.0,0.01999999999999999,0.0,0.1,bcp-simp-cf_45.09-unsat
kmtotalizer,PAMO,0.21,0.04000000000000001,0.0,0.21,bcp-simp-cf_45.09-unsat
kmtotalizer,Proximity,0.18,0.020000000000000018,0.0,0.18,bcp-simp-cf_45.09-unsat
kmtotalizer,Graph,0.05000000000000071,0.05000000000000071,12.1,12.17,bcp-simp-cf_45.09-unsat
kmtotalizer,Natural,0.08,0.05,0,0.09,bcp-simp-cf_45.09-unsat
kmtotalizer,Occurrence,0.17,0.05,0,0.18,bcp-simp-cf_45.09-unsat
kmtotalizer,Random_1,0,0.07,0,0.09,bcp-simp-cf_45.09-unsat
kmtotalizer,Random_2,0.09,0.03,0,0.09,bcp-simp-cf_45.09-unsat
kmtotalizer,Random_3,0.09,0.05,0,0.1,bcp-simp-cf_45.09-unsat
kmtotalizer,Random_4,0.09,0.05,0,0.09,bcp-simp-cf_45.09-unsat
kmtotalizer,Random_5,0.09,0.05,0,0.09,bcp-simp-cf_45.09-unsat
kmtotalizer,PAMO+Occur,0.28,0.09000000000000002,0.0,0.29,bcp-simp-ibd_30.02-sat
kmtotalizer,Natural+PAMO,0.09,0.09,0.0,0.1,bcp-simp-ibd_30.02-sat
kmtotalizer,PAMO,0.28,0.08000000000000002,0.0,0.29,bcp-simp-ibd_30.02-sat
kmtotalizer,Proximity,0.17,0.09000000000000002,0.0,0.18,bcp-simp-ibd_30.02-sat
kmtotalizer,Graph,0.15000000000000036,0.11999999999999922,8.69,8.75,bcp-simp-ibd_30.02-sat
kmtotalizer,Natural,0.09,0.09,0,0.09,bcp-simp-ibd_30.02-sat
kmtotalizer,Occurrence,0,0.09,0,0.19,bcp-simp-ibd_30.02-sat
kmtotalizer,Random_1,0.09,0.15,0,0.1,bcp-simp-ibd_30.02-sat
kmtotalizer,Random_2,0.09,0.1,0,0.1,bcp-simp-ibd_30.02-sat
