Encoding,Configuration,solve-CPU,solve-Wall,Pre-CPU,Pre-WALL,Name
mtotalizer,Proximity,1800,1800,4.36,4.42,HaplotypeAssembly-splitedReads_0.matrix-unsat
mtotalizer,Natural,1800,1800,3.77,3.85,HaplotypeAssembly-splitedReads_0.matrix-unsat
mtotalizer,Occurrence,1800,1800,3.96,4.01,HaplotypeAssembly-splitedReads_0.matrix-unsat
mtotalizer,Random_1,1800,1800,3.85,3.9,HaplotypeAssembly-splitedReads_0.matrix-unsat
mtotalizer,Random_2,1800,1800,3.85,3.88,HaplotypeAssembly-splitedReads_0.matrix-unsat
mtotalizer,Random_3,1800,1800,3.85,3.89,HaplotypeAssembly-splitedReads_0.matrix-unsat
mtotalizer,Random_4,1800,1800,3.84,3.87,HaplotypeAssembly-splitedReads_0.matrix-unsat
mtotalizer,Random_5,1800,1800,3.86,3.87,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,PAMO+Occur,1800,1800,3.58,3.67,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Proximity,1800,1800,3.56,3.66,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Natural,1800,1800,2.99,3.05,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Occurrence,1800,1800,3.1,3.19,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Random_1,1800,1800,2.99,3.07,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Random_2,1800,1800,3.07,3.1,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Random_3,1800,1800,2.98,3.06,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Random_4,1800,1800,3.02,3.07,HaplotypeAssembly-splitedReads_0.matrix-unsat
cardnetwork,Random_5,1800,1800,3.02,3.08,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,PAMO+Occur,1800,1800,6.03,6.14,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Proximity,1800,1800,6.01,6.11,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Natural,1800,1800,5.43,5.5,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Occurrence,1800,1800,5.61,5.69,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Random_1,1800,1800,5.43,5.51,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Random_2,1800,1800,5.47,5.5,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Random_3,1800,1800,5.45,5.53,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Random_4,1800,1800,5.5,5.51,HaplotypeAssembly-splitedReads_0.matrix-unsat
sortnetwork,Random_5,1800,1800,5.5,5.56,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,PAMO+Occur,1800,1800,86.94,86.97,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Proximity,1800,1800,87.28,87.31,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Natural,1800,1800,87.27,87.3,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Occurrence,1800,1800,87.17,87.21,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Random_1,1800,1800,87.22,87.26,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Random_2,1800,1800,87.19,87.21,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Random_3,1800,1800,87.87,87.91,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Random_4,1800,1800,87.36,87.42,HaplotypeAssembly-splitedReads_0.matrix-unsat
sequential,Random_5,1800,1800,87.29,87.31,HaplotypeAssembly-splitedReads_0.matrix-unsat
kmtotalizer,PAMO+Occur,1.1800000000000002,1.2399999999999998,0.62,0.64,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Proximity,1.2400000000000002,1.2399999999999998,0.59,0.65,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Natural,1.49,1.03,0,0.49,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Occurrence,0.99,1.03,0.54,0.6,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Random_1,1800,1800,0,0.5,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Random_2,1800,1800,0,0.52,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Random_3,1800,1800,0,0.52,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Random_4,1800,1800,0,0.5,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,Random_5,1800,1800,0,0.5,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,PAMO+Occur,2.1400000000000006,2.17,2.55,2.59,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Proximity,2.2100000000000004,2.1999999999999997,2.52,2.56,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Natural,2.07,2.09,2.39,2.4,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Occurrence,2.14,2.14,2.51,2.56,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Random_1,1800,1800,2.4,2.43,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Random_2,1800,1800,2.4,2.44,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Random_3,1800,1800,2.42,2.44,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Random_4,1800,1800,2.42,2.43,HaplotypeAssembly-splitedReads_137.matrix-sat
mtotalizer,Random_5,1800,1800,2.38,2.42,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,PAMO+Occur,9.58,9.580000000000002,1.07,1.13,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Proximity,9.6,9.620000000000001,1.06,1.12,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Natural,6.38,6.4,0.92,0.95,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Occurrence,6.35,6.33,1.01,1.08,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Random_1,1800,1800,0.9,0.98,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Random_2,1800,1800,0.93,0.98,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Random_3,1800,1800,0.94,0.98,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Random_4,1800,1800,0.92,0.99,HaplotypeAssembly-splitedReads_137.matrix-sat
cardnetwork,Random_5,1800,1800,0.93,0.98,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,PAMO+Occur,14.48,14.46,2.43,2.52,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Proximity,14.39,14.36,2.43,2.52,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Natural,13.48,13.49,2.28,2.34,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Occurrence,13.51,13.5,2.4,2.46,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Random_1,1800,1800,2.29,2.38,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Random_2,1800,1800,2.29,2.37,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Random_3,1800,1800,2.31,2.37,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Random_4,1800,1800,2.34,2.36,HaplotypeAssembly-splitedReads_137.matrix-sat
sortnetwork,Random_5,1800,1800,2.36,2.39,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,PAMO+Occur,61.169999999999995,61.169999999999995,6.04,6.07,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Proximity,59.39000000000001,59.440000000000005,6.04,6.07,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Natural,57.02,57.01,5.81,5.89,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Occurrence,57.1,57.12,6,6.06,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Random_1,1800,1800,5.88,5.94,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Random_2,1800,1800,5.88,5.95,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Random_3,1800,1800,5.9,5.91,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Random_4,1800,1800,5.88,5.91,HaplotypeAssembly-splitedReads_137.matrix-sat
sequential,Random_5,1800,1800,5.88,5.95,HaplotypeAssembly-splitedReads_137.matrix-sat
kmtotalizer,PAMO+Occur,1.85,1.8900000000000001,0.59,0.67,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Proximity,1.88,1.88,0.6,0.64,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Natural,1.35,0.98,0,0.49,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Occurrence,0.94,0.98,0.56,0.59,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Random_1,1800,1800,0,0.5,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Random_2,1800,1800,0,0.51,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Random_3,1800,1800,0,0.5,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Random_4,1800,1800,0,0.51,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,Random_5,1800,1800,0,0.49,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,PAMO+Occur,3.9799999999999995,4.050000000000001,2.58,2.6,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Proximity,4.01,4.02,2.47,2.57,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Natural,3.19,3.2,2.4,2.41,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Occurrence,3.2,3.26,2.51,2.54,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Random_1,1800,1800,2.4,2.44,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Random_2,1800,1800,2.38,2.44,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Random_3,1800,1800,2.38,2.44,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Random_4,1800,1800,2.4,2.44,HaplotypeAssembly-splitedReads_137.matrix-unsat
mtotalizer,Random_5,1800,1800,2.42,2.44,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,PAMO+Occur,9.91,9.95,1.1,1.14,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Proximity,9.819999999999999,9.8,1.05,1.15,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Natural,7.03,7.04,0.92,0.95,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Occurrence,7.11,7.11,1.01,1.08,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Random_1,1800,1800,0.93,0.98,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Random_2,1800,1800,0.92,0.98,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Random_3,1800,1800,0.92,0.98,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Random_4,1800,1800,0.91,0.98,HaplotypeAssembly-splitedReads_137.matrix-unsat
cardnetwork,Random_5,1800,1800,0.92,0.98,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,PAMO+Occur,18.169999999999998,18.21,2.53,2.55,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Proximity,17.8,17.8,2.47,2.5,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Natural,11.77,11.73,2.28,2.36,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Occurrence,11.69,11.73,2.38,2.48,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Random_1,1800,1800,2.29,2.37,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Random_2,1800,1800,2.37,2.38,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Random_3,1800,1800,2.28,2.36,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Random_4,1800,1800,2.38,2.39,HaplotypeAssembly-splitedReads_137.matrix-unsat
sortnetwork,Random_5,1800,1800,2.29,2.37,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,PAMO+Occur,58.75999999999999,58.800000000000004,5.98,6.04,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Proximity,57.27,57.28,5.9,6.0,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Natural,64.53,64.53,5.71,5.76,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Occurrence,64.64,64.64,5.87,5.92,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Random_1,1800,1800,5.75,5.8,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Random_2,1800,1800,5.71,5.79,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Random_3,1800,1800,5.72,5.77,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Random_4,1800,1800,5.72,5.79,HaplotypeAssembly-splitedReads_137.matrix-unsat
sequential,Random_5,1800,1800,5.78,5.8,HaplotypeAssembly-splitedReads_137.matrix-unsat
kmtotalizer,PAMO+Occur,3.8899999999999997,3.94,1.0,1.02,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Proximity,3.8800000000000003,3.88,0.98,1.0,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Natural,1.96,1.97,0.77,0.78,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Occurrence,1.92,1.97,0.89,0.92,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Random_1,1800,1800,0.77,0.82,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Random_2,1800,1800,0.82,0.84,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Random_3,1800,1800,0.76,0.81,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Random_4,1800,1800,0.76,0.82,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,Random_5,1800,1800,0.76,0.81,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,PAMO+Occur,9.75,9.71,4.05,4.14,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Proximity,9.709999999999999,9.719999999999999,3.97,4.06,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Natural,7.06,7.02,3.79,3.86,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Occurrence,7,7.01,4,4.04,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Random_1,1800,1800,3.91,3.92,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Random_2,1800,1800,3.9,3.94,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Random_3,1800,1800,3.9,3.95,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Random_4,1800,1800,3.91,3.93,HaplotypeAssembly-splitedReads_158.matrix-sat
mtotalizer,Random_5,1800,1800,3.9,3.92,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,PAMO+Occur,19.900000000000002,19.85,1.79,1.88,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Proximity,20.04,20.04,1.79,1.84,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Natural,14.5,14.49,1.56,1.6,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Occurrence,14.59,14.62,1.74,1.77,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Random_1,1800,1800,1.56,1.64,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Random_2,1800,1800,1.6,1.65,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Random_3,1800,1800,1.63,1.66,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Random_4,1800,1800,1.6,1.64,HaplotypeAssembly-splitedReads_158.matrix-sat
cardnetwork,Random_5,1800,1800,1.61,1.65,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,PAMO+Occur,30.27,30.19,5.59,5.7,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Proximity,30.269999999999996,30.290000000000003,5.64,5.7,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Natural,32.37,32.37,5.47,5.51,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Occurrence,31.77,31.8,5.6,5.64,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Random_1,1800,1800,5.51,5.53,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Random_2,1800,1800,5.45,5.49,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Random_3,1800,1800,5.47,5.56,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Random_4,1800,1800,5.51,5.55,HaplotypeAssembly-splitedReads_158.matrix-sat
sortnetwork,Random_5,1800,1800,5.42,5.52,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,PAMO+Occur,253.48999999999998,253.47999999999996,14.28,14.36,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Proximity,253.33,253.37,14.46,14.5,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Natural,273.55,273.55,14.24,14.29,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Occurrence,274.92,274.9,14.34,14.43,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Random_1,1800,1800,14.28,14.3,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Random_2,1800,1800,14.28,14.33,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Random_3,1800,1800,14.23,14.25,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Random_4,1800,1800,14.32,14.35,HaplotypeAssembly-splitedReads_158.matrix-sat
sequential,Random_5,1800,1800,14.21,14.24,HaplotypeAssembly-splitedReads_158.matrix-sat
kmtotalizer,PAMO+Occur,3.0,3.0,0.96,0.98,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Proximity,3.0,3.01,0.94,1.01,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Natural,1.98,2.05,0.76,0.78,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Occurrence,1.98,2.04,0.89,0.92,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Random_1,1800,1800,0.76,0.82,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Random_2,1800,1800,0.76,0.82,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Random_3,1800,1800,0.76,0.82,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Random_4,1800,1800,0.78,0.82,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,Random_5,1800,1800,0.77,0.82,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,PAMO+Occur,9.21,9.18,3.96,4.05,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Proximity,9.14,9.16,4.04,4.07,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Natural,6.81,6.84,3.85,3.87,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Occurrence,6.82,6.84,3.97,4.01,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Random_1,1800,1800,3.88,3.92,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Random_2,1800,1800,3.91,3.92,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Random_3,1800,1800,3.91,3.93,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Random_4,1800,1800,3.9,3.92,HaplotypeAssembly-splitedReads_158.matrix-unsat
mtotalizer,Random_5,1800,1800,3.91,3.92,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,PAMO+Occur,19.16,19.150000000000002,1.8,1.86,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Proximity,19.14,19.13,1.79,1.85,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Natural,14.37,14.31,1.5,1.6,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Occurrence,14.19,14.27,1.73,1.76,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Random_1,1800,1800,1.59,1.64,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Random_2,1800,1800,1.6,1.69,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Random_3,1800,1800,1.59,1.64,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Random_4,1800,1800,1.57,1.65,HaplotypeAssembly-splitedReads_158.matrix-unsat
cardnetwork,Random_5,1800,1800,1.57,1.65,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,PAMO+Occur,31.37,31.32,5.59,5.67,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Proximity,31.330000000000002,31.330000000000002,5.62,5.66,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Natural,25.47,25.45,5.42,5.48,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Occurrence,25.87,25.9,5.63,5.68,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Random_1,1800,1800,5.45,5.53,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Random_2,1800,1800,5.44,5.52,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Random_3,1800,1800,5.52,5.55,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Random_4,1800,1800,5.51,5.59,HaplotypeAssembly-splitedReads_158.matrix-unsat
sortnetwork,Random_5,1800,1800,5.52,5.55,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,PAMO+Occur,340.39,340.34000000000003,14.18,14.28,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Proximity,339.78000000000003,339.77000000000004,14.33,14.39,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Natural,196.22,196.25,14.11,14.17,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Occurrence,201.91,201.94,14.3,14.35,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Random_1,1800,1800,14.18,14.21,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Random_2,1800,1800,14.23,14.25,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Random_3,1800,1800,14.15,14.19,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Random_4,1800,1800,14.16,14.18,HaplotypeAssembly-splitedReads_158.matrix-unsat
sequential,Random_5,1800,1800,14.1,14.12,HaplotypeAssembly-splitedReads_158.matrix-unsat
kmtotalizer,PAMO+Occur,3.0200000000000005,2.9699999999999998,1.05,1.16,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Proximity,2.9399999999999995,2.99,1.11,1.13,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Natural,2.07,2.05,0.83,0.9,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Occurrence,2.01,2.05,1,1.06,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Random_1,1800,1800,0.9,0.95,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Random_2,1800,1800,0.94,0.95,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Random_3,1800,1800,0.91,0.95,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Random_4,1800,1800,0.9,0.96,HaplotypeAssembly-splitedReads_160.matrix-sat
kmtotalizer,Random_5,1800,1800,0.91,0.95,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,PAMO+Occur,10.48,10.45,4.85,4.96,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Proximity,10.509999999999998,10.48,4.86,4.93,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Natural,7.5,7.54,4.72,4.74,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Occurrence,7.73,7.66,4.82,4.92,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Random_1,1800,1800,4.75,4.78,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Random_2,1800,1800,4.8,4.83,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Random_3,1800,1800,4.75,4.78,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Random_4,1800,1800,4.71,4.79,HaplotypeAssembly-splitedReads_160.matrix-sat
mtotalizer,Random_5,1800,1800,4.74,4.81,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,PAMO+Occur,13.870000000000001,13.84,2.01,2.08,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Proximity,14.23,14.149999999999999,1.96,2.07,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Natural,12.99,13.04,1.81,1.84,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Occurrence,12.97,12.94,1.96,2.02,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Random_1,1800,1800,1.81,1.89,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Random_2,1800,1800,1.81,1.89,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Random_3,1800,1800,1.83,1.9,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Random_4,1800,1800,1.8,1.89,HaplotypeAssembly-splitedReads_160.matrix-sat
cardnetwork,Random_5,1800,1800,1.81,1.88,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,PAMO+Occur,29.25,29.240000000000002,5.68,5.71,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Proximity,29.189999999999998,29.189999999999998,5.67,5.71,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Natural,24.16,24.13,5.46,5.51,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Occurrence,24.21,24.23,5.58,5.65,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Random_1,1800,1800,5.51,5.55,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Random_2,1800,1800,5.52,5.54,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Random_3,1800,1800,5.45,5.55,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Random_4,1800,1800,5.5,5.58,HaplotypeAssembly-splitedReads_160.matrix-sat
sortnetwork,Random_5,1800,1800,5.5,5.55,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,PAMO+Occur,284.1,284.08,18.32,18.38,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,Proximity,284.41999999999996,284.5,18.23,18.27,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,Natural,304.13,304.13,17.94,18.01,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,Occurrence,305.01,305.05,18.23,18.25,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,Random_1,1800,1800,17.93,17.98,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,Random_2,1800,1800,17.96,17.99,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,Random_3,1800,1800,18.03,18.1,HaplotypeAssembly-splitedReads_160.matrix-sat
sequential,Random_4,1800,1800,17.95,17.97,HaplotypeAssembly-splitedReads_160.matrix-sat
